tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root_id
2493678,711840,True,Wed Nov 15 19:00:56 +0000 2017,@AmazonHelp Yes,2493679,2493677.0,2493676.0
795213,309588,True,Thu Oct 12 14:13:48 +0000 2017,@AmazonHelp that'll be the last time I use prime now. Just spent £150 on an empty fitbit box,795211,,795213.0
1603311,492051,True,Sun Nov 05 07:31:10 +0000 2017,モヤモヤさまぁ〜ずがAmazonで見放題なんて嬉しすぎるんだぜ…,1603310,,1603311.0
717672,291844,True,Thu Oct 12 00:57:28 +0000 2017,@AmazonHelp So apparently you guys were lying about my package even being in FL. I guess I’ll request a refund.,,717671.0,717670.0
583468,257616,True,Sun Dec 03 14:03:51 +0000 2017,"Mystère des algorithmes, opacité des robots, duplicité du e-commerce : avec 0 commentaires et 0 votes utiles, ""naunau2121"" est à l'instant le commentateur #231 sur @120533 #funfacts",583467,,583468.0
1604996,492355,True,Sun Nov 05 08:38:46 +0000 2017,Amazonプライム一生垂れ流しておけるやんけ…これは堕落する…,1604995,,1604996.0
2590692,733787,True,Mon Oct 30 19:46:27 +0000 2017,"Enganchado, muy enganchado, a Mozart in the Jungle, en @130293",2590691,,2590692.0
2474861,707543,True,Wed Nov 15 13:30:06 +0000 2017,@AmazonHelp iPad 2 and iPhone 7,2474860,2474862.0,2474863.0
924647,339436,True,Fri Oct 13 18:54:48 +0000 2017,Pichi poo items M lo products anni discounts pettaru nak kavalsinavi okkati reasonable prices lo lev @115850 @118702 endi ra ide 😡,"924646,924648",,924647.0
537465,244587,True,Sat Dec 02 14:42:23 +0000 2017,"@AmazonHelp Could you pls request the vendor to share the MRP printed on the book. As I have recently bought the same book with same batch of production at 1,250.",537467,537464.0,537466.0
1181457,328144,True,Tue Oct 24 22:11:31 +0000 2017,@115821 have been on phone 3 times w/tech. Streaming music still craps out every 15 minutes. Waste of time and money.,1181456,,1181457.0
1086785,376347,True,Mon Oct 23 18:27:17 +0000 2017,"@115830 is there a way to find out why my item couldn't be delivered? Supposed to arrive by 9pm but it ""failed"" to deliver.",1086784,,1086785.0
665501,350167,True,Sun Oct 22 04:54:10 +0000 2017,"@115850 Worst ever delivery service of amazon as well.as support team too, I wouldn't recommend Amazon,, prepaid order did not receive since 17 oct","977786,977785,977787,977788",665469.0,665469.0
2510682,715652,True,Mon Oct 30 04:32:06 +0000 2017,@119625 #ERROR  unable to subscribe amazon prime video from amazon prime android app... After click join prime show this empty page https://t.co/4AsaLRPYne,2510680,,2510682.0
382176,191759,True,Sat Aug 12 12:00:16 +0000 2017,@115833 is the drop in 'intercom' functionality available in the UK?,382174,,382176.0
738434,296609,True,Wed Oct 11 12:56:24 +0000 2017,"@AmazonHelp Shared. Have heard lots of fake promised and excuses. But still haven't got my refund. You can not take the customers for granted, can you?",,738420.0,738416.0
812471,313591,True,Sat Nov 25 09:37:46 +0000 2017,"@AmazonHelp - received order, not satisfied, is damaged or just poor quality. Not easy for me to return. Suggestions?! Order 206-0252060-7377140",812469,,812471.0
2771730,774772,True,Tue Nov 21 13:12:00 +0000 2017,@115830 @AmazonHelp hi can you assist on this please #amazon,2771727,2771732.0,2771732.0
1689250,330809,True,Tue Oct 17 16:53:13 +0000 2017,"@AmazonHelp peguei uma promo com ""Os Novos Mutantes - Entre a Luz e a Escuridão"" e ""Terra X"", ambos da Marvel :D",1689248,1689262.0,1689263.0
873728,327439,True,Fri Oct 20 20:38:16 +0000 2017,@AmazonHelp what's your return policy on wireless routers?,873727,,873728.0
2093969,618705,True,Wed Nov 08 10:34:09 +0000 2017,Amazon使った記憶ないのに、謎の配達連絡,2093968,,2093969.0
1251966,413683,True,Thu Oct 26 05:20:52 +0000 2017,"@AmazonHelp This is the issue. Item ordered on Thur, Oct 19th. Item never shipped. Says I should have received it today. https://t.co/iaE9h5Ke50",1251968,1251964.0,1251967.0
909021,335913,True,Sat Oct 21 02:32:20 +0000 2017,@115850  this order not delivered as scheduled. Why this default? Order Id: 404-9548248-5390728,"909020,909022,909023",,909021.0
1734578,235515,True,Tue Nov 07 13:33:43 +0000 2017,@AmazonHelp It says out for delivery but it's said that since Friday,1734580,1734577.0,1734579.0
2398889,576125,True,Fri Oct 20 16:37:42 +0000 2017,@AmazonHelp Ya me cansé de esperar. Cancelado. Adiós para siempre Amazon. @AmazonHelp amazon? Nah',,2398888.0,2398887.0
2736241,751431,True,Mon Nov 20 20:13:42 +0000 2017,"@AmazonHelp I ordered on Thurs night with prime next day delivery and it was supposed to arrive on Saturday. 3 days in a row it's been ""out for delivery"" and not been delivered!",2736240,2736242.0,2736243.0
534157,243715,True,Sat Dec 02 12:00:32 +0000 2017,@AmazonHelp Hier...,534155,534161.0,534162.0
1058056,337086,True,Mon Oct 23 18:09:15 +0000 2017,"@AmazonHelp what is that resolution?? U have rescheduled it for 4th time!!!
#whenitwillbedone","1058057,1058058",1058054.0,1058045.0
270930,180631,True,Fri Oct 06 14:11:51 +0000 2017,@AmazonHelp Hopefully won’t have to.,,270929.0,270917.0
603150,263272,True,Sun Dec 03 22:32:18 +0000 2017,"@AmazonHelp Hello! I have a Chromecast. If I sign up for Amazon Prime, will I be able to cast videos?",603148,,603150.0
629612,269147,True,Wed Nov 22 15:17:55 +0000 2017,@amazonhelp...sir will i get any help or not?,629608,,629612.0
287856,184606,True,Fri Sep 29 12:29:08 +0000 2017,@AmazonHelp I have raised the issue 3 days ago and also shared the order ID. I am at loss using amazon if I have to take shipping charges @115850,287855,287857.0,287860.0
357336,200856,True,Sun Oct 08 15:10:55 +0000 2017,@115850 @1384 - this is  what u deliver for fresh veggies @17423 ...ridiculous https://t.co/BkX1z4R5SD,"357335,357337",,357336.0
910319,336227,True,Fri Oct 13 20:03:54 +0000 2017,@AmazonHelp Yes! Hasn’t shipped yet. Delivery was today.. pre order was for today.,910321,910318.0,910320.0
313991,190971,True,Sat Oct 07 06:24:08 +0000 2017,"@AmazonHelp paid for my parcel to be delivered yesterday. Didn't turn up, now being told it will be delivered anytime between now and the 12th!",313993,313990.0,313992.0
2179057,638621,True,Thu Oct 19 12:31:49 +0000 2017,#AmazonIndia pathetic service. ETA was 17th Oct but consignment still not received. Shld have bought it offline. Amazon gives stupid excuses,2179055,,2179057.0
2797099,780468,True,Tue Nov 21 22:54:10 +0000 2017,"@AmazonHelp No delivery on prime order.
Expected by sunday now.
Refusal to issue refund for item.",2797097,2797101.0,2797102.0
709013,289521,True,Tue Oct 10 20:41:48 +0000 2017,"@AmazonHelp Yes, because on the 'my orders' page it says 'sorry it's late, please check here for more options if it hasn't arrived by the 14th'","709015,709016",709012.0,709014.0
166402,154653,True,Fri Nov 24 20:41:39 +0000 2017,@AmazonHelp ESP when there was plenty of funds but somehow Amazon caused me to over draw,166406,166401.0,166405.0
354023,200165,True,Sun Oct 08 12:17:12 +0000 2017,@115850 on a single #android tab can't I log into #PrimeVideo and #Kindle with two different IDs?,354021,,354023.0
2974989,413204,True,Thu Nov 30 02:26:08 +0000 2017,"@AmazonHelp if i order the Limited Edition Destiny 2 Ghost, do i get charged today or a couple of days before it comes out since it comes out on the 19th of december",2974988,,2974989.0
535091,243947,True,Sat Dec 02 12:27:09 +0000 2017,Amazon è un mese che fa ritardi su tutto io sono nera NERAAA https://t.co/iZCogzKaan,535089,,535091.0
1155108,391733,True,Tue Oct 24 18:03:38 +0000 2017,"@AmazonHelp Assim falava Zaratustra - Nietz.Eu amo livros, de vez em quando vocês poderiam mandar uns marcadores de pagina ou uns Boxy, iria adorar",1155110,1155107.0,1155109.0
2182130,639279,True,Thu Oct 19 13:04:30 +0000 2017,"@AmazonHelp I am a loyal customer, order frequently but this one experience makes me not even want to order. Also a prime member but canceling today",,2182129.0,2182132.0
2290687,665269,True,Sun Nov 12 09:09:23 +0000 2017,"@AmazonHelp Not really, I just want to know why all@of a sudden when I order something on Friday I have to wait till Monday to receive, even on prime?",2290688,2290686.0,2290685.0
686767,283976,True,Thu Nov 23 13:28:28 +0000 2017,"Delivery late, bcuz my number was not reachable, such a lie I spoke to the courier guy and he said his car broke down so can't come grow up @115850 disgusting !!!",686765,,686767.0
773490,304768,True,Thu Oct 12 03:24:16 +0000 2017,@AmazonHelp No package,773492,773488.0,773491.0
396894,210013,True,Mon Oct 09 18:26:21 +0000 2017,por qué tengo tantos problemas en recibir últimamente mis pedidos @AmazonHelp ? Antes no los tenía...,396892,,396894.0
1209471,403925,True,Wed Oct 25 11:41:03 +0000 2017,@AmazonHelp Still not committing to anything...,1209472,1209470.0,1209467.0
2061651,609710,True,Sun Nov 26 11:28:31 +0000 2017,"@115850 
@AmazonHelp 
Your courier guy in Gujarat (ankleshwar) .. his mobile number- (8200486277) tell me he will not send my courior to my address .. he cancel my courior without coming to my house ..","2061652,2061650",,2061651.0
2873301,231597,True,Tue Nov 28 03:52:16 +0000 2017,"Have to give credit where credit is due, @115821 totally stepped up and took care of the issues with my package and delivery photo (in record time and went way further to make me happy than expected).  Prime Pays #AmazonPrime",2873300,,2873301.0
2939216,138484,True,Wed Nov 29 13:17:06 +0000 2017,@UPSHelp  https://t.co/pirItQSMQd,,2939155.0,2939157.0
378323,184209,True,Mon Oct 09 03:53:55 +0000 2017,Hey @115850 - how is this possible? @117634 https://t.co/RcWsz6eD8b,378321,,378323.0
2733958,766290,True,Mon Nov 20 18:06:44 +0000 2017,@AmazonHelp I unplugged it and plugged it back in. Works now. Weird. Thanks!,,2733957.0,2733959.0
2318808,672160,True,Sat Nov 25 15:27:39 +0000 2017,Proviamo un po’ sto #Uncharted arrivato ieri da #amazon #maiunagioia https://t.co/AJqJo091Pv,2318807,,2318808.0
2644539,739227,True,Tue Oct 31 03:51:42 +0000 2017,@115850 can't wait to meet #Alexa..Found her app but couldn't find @116935 app! Is it going to release today?,2644537,,2644539.0
1741666,525430,True,Tue Nov 07 18:57:18 +0000 2017,"@AmazonHelp Ist schon okay, die eine Bestellung habe ich storniert und woanders gekauft, das andere Paket steckt bei der Post fest. Trotzdem ärgerlich.",1741668,1741665.0,1741667.0
438631,219232,True,Tue Oct 10 17:33:51 +0000 2017,"Amazon shipping works in mysterious ways. @115850 
Indore, MP → Indore, MP → Gurugram, Haryana → Indore, MP → Kanpur, UP. https://t.co/vtODVBYe26",438629,,438631.0
439653,219376,True,Wed Oct 11 10:23:17 +0000 2017,"@AmazonHelp Sí,luego iré a recogerlo y pondré una reclamación a @132703, ya q los d Albal, están siempre dando problemas.Por vuestra parte todo Ok",439652,439654.0,439655.0
1750510,524526,True,Tue Nov 07 19:14:29 +0000 2017,@AmazonHelp immer noch nichts ... was würde bushido tun?,1755274,1750509.0,1750509.0
1262242,415654,True,Thu Oct 26 10:35:52 +0000 2017,@AmazonHelp please can you provide customer service phone number. I need to speak urgently with someone about replacement also damaged,1262241,,1262242.0
393057,209084,True,Mon Oct 09 17:15:26 +0000 2017,@AmazonHelp livraison aujourd'hui avant 20h... En transit... Scan d'arrivée Porter Sur Garonne à 5h36,393060,393056.0,393062.0
477682,145528,True,Fri Dec 01 11:54:27 +0000 2017,@115850 @AmazonHelp @120543 @20666 @1198 @118342  https://t.co/G2NZz8i8a2,477681,477683.0,477685.0
455526,223128,True,Thu Nov 30 23:33:31 +0000 2017,@AmazonHelp I ordered 2 eye sleep masks and they were supposed to arrive yesterday and it was delayed i got a notification they were out for delivery at 9:30 am and they still have not arrived,455524,455530.0,455531.0
1334294,145298,True,Sat Nov 04 18:44:51 +0000 2017,"@AmazonHelp Already been 4days.....no call, no update on same. Who is working.?","1334295,1334296",1334293.0,1334286.0
1865171,556583,True,Wed Oct 18 08:18:08 +0000 2017,@AmazonHelp Yes of course,,1865169.0,1865172.0
2334370,328043,True,Fri Oct 20 18:07:25 +0000 2017,@AmazonHelp  I really don't care now...You people need to compensate this..seriously...Rediculous service..,,876288.0,876287.0
1504087,303434,True,Mon Oct 16 23:22:52 +0000 2017,@AmazonHelp  https://t.co/h5nkMMXJ2B,1504086,1504088.0,1504093.0
2446243,479557,True,Wed Nov 15 01:22:18 +0000 2017,Amazon Logistics is a joke.  They had 10 days to deliver a 📦 and blew it! @AmazonHelp,"2446241,2446244,2446245",,2446243.0
1085117,350896,True,Mon Oct 23 18:57:56 +0000 2017,@AmazonHelp Guardians of the Galaxy awesome mix vol 2,,1085116.0,1085115.0
719864,217503,True,Wed Oct 11 17:34:22 +0000 2017,@AmazonHelp @115850 .. The problem is still not sorted out. How much time do you need to sort out the small problem ?,719865,719863.0,719867.0
463342,513204,True,Tue Jan 24 15:17:13 +0000 2017,@115850 disappoint from u Amazon😞😞u have to shre the trainofcard contest point we have to see our collected point &amp; winners point cheater,1690459,463341.0,463341.0
149149,149982,True,Fri Nov 24 16:20:47 +0000 2017,@AmazonHelp História do novo sobrenome - Elena Ferrante. 😉,149150,149148.0,149147.0
2418365,503038,True,Sun Oct 29 11:43:22 +0000 2017,@AmazonHelp Yes,2418367,2418364.0,19137.0
926670,339880,True,Sat Oct 21 14:27:10 +0000 2017,Amazon can't deliver the product nor they can't refund it. @115850 #GreatIndianSale #AmazonGreatIndianFestival #AmazonLoot #FraudSale https://t.co/Ln6S0IskN7,926669,,926670.0
2266913,659796,True,Sat Nov 11 10:45:02 +0000 2017,"@AmazonHelp This is the last time I am ordering from ur site... I ll surely spread the word abt how u cancel people's order,  if u r not feeling like working... Or not in a mood to work... I will make sure any one from my friends circle buys nothing from you..Thanks for a great service I got",,2266903.0,2266899.0
266492,179487,True,Thu Oct 05 23:28:13 +0000 2017,"@115821 Hello, can you assist me with something please?",266491,,266492.0
1776396,533813,True,Tue Nov 07 23:43:08 +0000 2017,Wtf @116324 @115830 found this smushy mess behind my wheely bin and and the book inside is completely ruined. Don't find any note telling me it was there... https://t.co/KHaYgxUmKr,1776395,,1776396.0
29512,122482,True,Wed Nov 01 11:17:21 +0000 2017,"This is very sad to say that being a happy cust. this time had worst experience on returns. Yet not able to return.
@115850 @AmazonHelp",29511,,29512.0
1733904,523623,True,Sat Nov 11 02:42:21 +0000 2017,@AmazonHelp Till now echo dot not received. Many escalations. Now on call with a very rude executive from Amazon. Seems Amazon is getting bad to worse.,,1733902.0,1733897.0
1477556,463077,True,Thu Nov 02 23:00:38 +0000 2017,"anyone else notice lately @115821 prime 2 day shipping is taking 3 or 4 days? Ordered on Mon, it’s not getting here until Fri @AmazonHelp",1477555,,1477556.0
2306325,342791,True,Thu Oct 19 21:19:47 +0000 2017,@AmazonHelp They said sorry “it will be delivered tomorrow”. That is too late. I just can’t count on Amazon anymore. It’s easier just to buy in sore now,,2306324.0,2306328.0
2580511,315349,True,Thu Nov 16 21:52:12 +0000 2017,"Hey @AmazonHelp in the last two weeks, 4 of my 6 prime shipping orders have had shipping delays by @115817 . May want to look into service levels...especially ahead of the holidays.  Diminishes value of Amazon Prime!",2580510,,2580511.0
441881,172598,True,Wed Oct 11 10:26:23 +0000 2017,"@AmazonHelp @115850 #Fake_promises again
now your phone helpline #Liars disconnecting my call every time 😡
42inch tv ka piche yeh likha hota hain kya https://t.co/T9XWyTuiUB","441879,441889",441890.0,441891.0
590827,259755,True,Sun Dec 03 16:52:49 +0000 2017,"Hi @AmazonHelp, whilst I appreciate your delivery people working on a Sunday, I don’t appreciate them leaving a package poking out of my letterbox that is a) able to be nicked by anyone, and b) advertising that no one was in. https://t.co/jiUKTbfvyj",590826,,590827.0
343842,197813,True,Wed Nov 08 14:16:31 +0000 2017,@AmazonHelp I feel like not to order from @115850 better to look for options.,,343840.0,343872.0
465823,225832,True,Fri Dec 01 04:23:53 +0000 2017,"Amazonプライムの特典でプリズンブレイク見直してるけどやっぱり最高に面白いなぁ～♪
面白すぎて寝られない((((;゜Д゜)))",465822,,465823.0
885486,330258,True,Fri Oct 13 17:28:25 +0000 2017,"@AmazonHelp One of your teams told me to change my address to get delivered to, and lied in email telling me it would be here today. It's not.",885488,885485.0,885487.0
2562142,727122,True,Thu Nov 16 17:37:50 +0000 2017,"@AmazonHelp Bonsoir, pas de nouvelle de 2 colis, N° DE COMMANDE
404-3408870-1315507 // N° DE COMMANDE
404-0234117-9246710, mrci de m'aider au + vite",2562140,,2562142.0
2828829,787796,True,Mon Nov 27 15:12:04 +0000 2017,"@AmazonHelp I don’t know as since starting the return process I can no longer track it myself.
I just want my money back for the item I never received. I don’t understand why this is so difficult.",,2828828.0,2828825.0
2888150,800855,True,Tue Nov 28 13:39:40 +0000 2017,"@AmazonHelp En el menú de mi televisor Samsung, dentro de la app de Prime Vídeo, solo está disponible la serie en inglés y con subtítulos en inglés",,2888149.0,2888151.0
179485,158277,True,Wed Oct 04 09:49:09 +0000 2017,"@AmazonHelp Et voici votre lien :) (jai mis un moment avant de retrouver)
 https://t.co/HNu5YnUXNv",179483,179487.0,179488.0
86102,134797,True,Thu Nov 30 14:27:10 +0000 2017,@AmazonHelp I appreciate you amazon help,,86101.0,86103.0
2722153,763718,True,Sun Nov 26 23:17:48 +0000 2017,What’s more fun than a sick baby? When someone steals your @115821 diaper delivery.,2722152,,2722153.0
1841000,538161,True,Thu Oct 19 00:53:55 +0000 2017,@UPSHelp Received a follow up phone call from sky at the local @115817 &amp; they did recover my package.. yay!!!  🤗🤗,,1840998.0,1791649.0
1569524,484115,True,Sat Nov 04 17:06:31 +0000 2017,"@AmazonHelp yeah the tracking says ""package was left in a parcel locker"", even looked at the USPS tracking and it says the same with my town name",1569526,1569523.0,1569525.0
169560,155486,True,Fri Nov 24 21:36:38 +0000 2017,"@AmazonHelp Supposed to be here today (1 a present for tomorrow) tracked it, told it had missed delivery and to advise Amazon if not here by Wednesday!",169562,169559.0,169561.0
745048,298107,True,Wed Oct 11 16:23:19 +0000 2017,"@AmazonHelp Uninstalled/installed it twice. Same problem. Works perfectly on IPad and android, just not on my laptop. Very frustrating.",745047,745049.0,745052.0
564965,252360,True,Sun Dec 03 00:07:59 +0000 2017,"Amazonから届きました
                             (*´艸`*)(笑)
名前は小春と名付けました
                              (・∀・)ﾆﾔﾆﾔ(笑)
 #猫部 #小春 https://t.co/caf0vZ4QDq",564963,,564965.0
2819200,785814,True,Mon Nov 27 07:21:31 +0000 2017,"@AmazonHelp I am concerned about delivery of the phone I ordered asap, else you are to initiate refund of the same with immediate effect. The delay caused in delivering the product due to the negligence of your courier services or for whatever reasons should not be saddled on the customer.",,2819198.0,2819197.0
1001964,357176,True,Sun Oct 22 18:51:22 +0000 2017,"@AmazonHelp Bummer, would be a great feature for Amazon Fresh",,1001963.0,1001965.0
2841904,124066,True,Mon Nov 27 16:43:36 +0000 2017,@AmazonHelp @115830 Been lied to and now ignored. Thanks for nothing @115830 @AmazonHelp,2841902,2841908.0,2841908.0
1955828,580474,True,Wed Oct 18 16:49:12 +0000 2017,"@115830 @115830 same street number and road, different postcode. Can I keep this third one? Just left by your driver so I couldn't refuse it.",1955827,1955829.0,1955829.0
2322234,672643,True,Mon Nov 13 13:43:48 +0000 2017,"@135788 @218502 @84388 @128305 @120844 @134046 @109335 @109336 @377108  Amazon Just replying us that we had delivered right product we are not responsible for this and no refunds. How can we get justice? @115850
#Amazon #Daylight_Theft https://t.co/HlMYedG03d",2322233,,2322234.0
1782776,535624,True,Wed Oct 11 01:14:35 +0000 2017,"大変だ〜、SMSでアマゾンから未納の連絡が来たぞー
これは電話しないとー ( ◠‿◠ ) https://t.co/IaKbDJtjVH",1782775,,1782776.0
1667789,507941,True,Mon Nov 06 11:41:20 +0000 2017,"Amazonさんから届きました。イケイケのまめたです。
#Amazon https://t.co/VhttusK58C",1667788,,1667789.0
1634128,499918,True,Sun Nov 05 20:21:20 +0000 2017,@AmazonHelp Between what times are UK parcels delivered (guaranteed delivery)?,1634127,,1634128.0
922655,337239,True,Sat Oct 21 13:26:23 +0000 2017,@AmazonHelp If I could find a number and wasn’t taken around in circles again and again by your site I’d absolutely love to speak to an agent. 😍😍,922654,922656.0,914797.0
2301880,255943,True,Sun Nov 12 18:58:25 +0000 2017,@AmazonHelp I've managed to find a drop off stop just waiting for my code to arrive as an email,,2301879.0,2301878.0
2973758,790890,True,Thu Nov 30 02:17:32 +0000 2017,"OMG!! I swear I am canceling my Prime account, so many problems this year! @115821 you shorted me 2 hatchimal key chains. It was supposed to be a 3 pack but I only got 1. Do I need to send it back so you can send me 3 or how does this work. #BrickAndMortarForNowOn",2973757,,2973758.0
2184786,116935,True,Thu Nov 09 17:16:30 +0000 2017,"@639890 I'm sorry you're missing some of your music on your playlists! We're here to help! Are the songs missing entirely, or are they grayed out and you can't select them? You can learn more about missing music here: https://t.co/xV8KtHAYkP ^ME",2184785,2184787.0,2184787.0
2360539,681675,True,Mon Nov 13 20:38:11 +0000 2017,@AmazonHelp this is why I pay for prime? To get something in 8 days? https://t.co/0JFjUnMO3l,2360538,,2360539.0
2866066,796042,True,Tue Nov 28 00:30:09 +0000 2017,"なんかAmazonから変なメール届いたけど登録料金未納ってなんですかね〜？
まぁ十中八九詐欺なんだろうけど https://t.co/T4cSFsqwSf",2866065,,2866066.0
612707,219317,True,Wed Nov 22 13:29:13 +0000 2017,"@116928 hola, quiero pedir el reembolso del dinero por un producto que no me ha llegado. Gracias",612706,,612707.0
1489125,322498,True,Fri Nov 03 08:38:34 +0000 2017,@115830 Amazon Seller disbursement hasn’t been paid into my account today? Why not? Now received a different email?,1489123,,1489125.0
529068,242506,True,Sat Dec 02 09:27:22 +0000 2017,@AmazonHelp I’ve cancelled it and reordered. Assume it was lost. Better to be upfront with customers than to keep them guessing and disappoint them.,,529067.0,529071.0
1240501,410969,True,Mon Nov 13 07:43:51 +0000 2017,@AmazonHelp it been 4 days there is no proper update how long will it take?,1240503,1240500.0,1240502.0
2633050,743447,True,Fri Nov 17 18:09:05 +0000 2017,"@116875 ¿se puede usar la promo de desc. de $100 de AmazonCash junto con la promo ""BUENFIN2017""en un solo pedido mayor a $2500?? Gracias",2633049,,2633050.0
2837027,789619,True,Mon Nov 27 15:13:30 +0000 2017,I love @115821 they're the shiz nits!,2837026,,2837027.0
131673,145695,True,Fri Nov 24 07:16:37 +0000 2017,"Bonjour, j’ai commandé un livre sur Amazon et mon compte n’a toujours pas été débité, signifiant donc que la commande n’est toujours pas envoyée, je voudrais donc savoir quand est-ce que mon compte sera débité pour que la commande ait enfin lieu svp merci.@AmazonHelp",131672,,131673.0
1410748,447894,True,Thu Nov 02 00:32:14 +0000 2017,"@AmazonHelp I have! Whenever I try to select a book/magazine from the Prime Reading section, i get sent to KindleUnlimited. Am I doing something wrong?",1410746,1410749.0,1410750.0
2578535,731038,True,Sun Nov 26 20:50:55 +0000 2017,Why as a @117795 customer do I now have to wait 3 days for delivery??,2578533,,2578535.0
226104,169979,True,Fri Oct 13 19:44:38 +0000 2017,@AmazonHelp It’s been 20 days since delivery but there is no solid update from @115850. How inefficient team does Amazon has in India.,"226105,226106",226103.0,226092.0
1728620,164808,True,Tue Nov 07 10:20:55 +0000 2017,@AmazonHelp I have replied ur email and give u last warning to you return my money immediately! You fuckers ! Buch of criminals!,,1728618.0,1728621.0
379389,206021,True,Mon Oct 09 06:45:02 +0000 2017,@120533 Encore une commande sans nouvelles depuis une semaine. Quand est-ce que vous allez prévoir un dédommagement sur Prime ?,379386,,379389.0
1110804,382164,True,Tue Oct 24 01:42:41 +0000 2017,@117086 espero que ces tenham umas promoções chuchuzinho na black friday,1110803,,1110804.0
2938613,812246,True,Tue Oct 31 19:52:15 +0000 2017,We got our treadmill from Amazon only to find out it's damaged...Can't fit the screw in!😡WHY?! https://t.co/Yappe9OG9W @AmazonHelp https://t.co/OP90lRwFaL,2938611,,2938613.0
1678602,510549,True,Mon Nov 06 14:58:56 +0000 2017,"@AmazonHelp My order is delivered till today, im keeping asking this to the customer care rep's, they arent answering at all",1678601,,1678602.0
2291465,665521,True,Sun Nov 12 13:55:36 +0000 2017,@AmazonHelp I have already raised the complaint and several times I have talked to customer care person but no response I have received,2291466,2291464.0,2291463.0
2252883,656309,True,Fri Nov 10 21:05:16 +0000 2017,@AmazonHelp And when logging into the link above it's saying I don't have an order at all.. https://t.co/94pmpeecIR,,2252882.0,2252885.0
2768328,774061,True,Tue Nov 21 11:18:14 +0000 2017,@AmazonHelp hi I’m having trouble with my kindle. My account is registered to home (co.uk) which shows up if I look on my online account but my actual kindle is set to .com and won’t let me do anything!,2768327,,2768328.0
465875,133238,True,Fri Dec 01 04:44:56 +0000 2017,"@AmazonHelp Please read previous note about 4+hours on the phone ... Been there, done that. You guys can't do anything to fix issues at the stations. I've documented this experience and will be sharing. @28758",465877,465874.0,465876.0
1741701,525436,True,Tue Nov 07 17:45:44 +0000 2017,@AmazonHelp No. the amount has been withdrawn twice.,,1741699.0,1741702.0
1405292,446706,True,Sat Oct 28 21:26:55 +0000 2017,@AmazonHelp They said that it would be here by 9pm guaranteed. I just had to contact them for the 4th time who said it will be here tomorrow guaranteed.,1405293,1405291.0,1405297.0
932294,341145,True,Sat Oct 21 15:18:52 +0000 2017,"@AmazonHelp Hi, I've received a reply and my access has been restored, but the account specialist has deleted 2 outstanding orders",,932291.0,932290.0
1929432,574155,True,Wed Oct 18 15:12:31 +0000 2017,@115821 love that this #bath bomb advent #calendar had someone so desperate for a #wash they stole day 18 !!! https://t.co/tTd3bVBuFN,1929430,,1929432.0
1724886,521699,True,Fri Oct 27 05:18:47 +0000 2017,@521698 @AmazonHelp They will fuck ur Wife or Mother-in-Law too!,1724887,1724885.0,1246368.0
316464,191566,True,Sat Oct 07 10:47:00 +0000 2017,@AmazonHelp Do you need my registered email?,316465,316463.0,316468.0
2918662,119474,True,Wed Nov 29 00:30:12 +0000 2017,@115821 what’s the correct thing to do when AMZNL drops off a package that’s not for me?,2918659,,2918662.0
44537,125880,True,Sat Nov 04 02:27:57 +0000 2017,@AmazonHelp Hola! Intento usar mi cuenta Amazon Prime de UK pero ninguna pelicula funciona. Cómo actualizo la región y/o peliculas disponibles en Mx?,44538,44536.0,35857.0
2890538,309261,True,Tue Nov 28 14:11:52 +0000 2017,@AmazonHelp why is nothing available for next day delivery anymore using prime?,2890537,,2890538.0
458964,223998,True,Fri Dec 01 01:23:43 +0000 2017,@AmazonHelp Suppose to receive today.,458969,458962.0,458972.0
297939,186977,True,Fri Oct 06 19:16:45 +0000 2017,@AmazonHelp I am conscious about a delivery that is due today. My reason for checking is the last 2 orders I’ve placed wth same day delivery has failed,297938,297940.0,297942.0
395365,169172,True,Fri Nov 10 18:52:16 +0000 2017,@AmazonHelp @115830 @115851 444th day requesting any kind of response,395366,395364.0,395394.0
2437718,137142,True,Sun Oct 29 15:29:58 +0000 2017,@AmazonHelp Very annoyed your logistics contractors messed up again an order and my package was stolen/missing as a result of it.,2437716,,2437718.0
2786261,446110,True,Tue Nov 21 18:48:46 +0000 2017,Hi @AmazonHelp @115830 would someone be able to help with a delivery issue regarding my order please?,2786259,,2786261.0
225532,169873,True,Thu Oct 05 05:49:33 +0000 2017,"Hey @115850 marketing price is 20,548 and and final price for same product gets to 29,500 + Delivery Charges ?? What's going on ? https://t.co/lyhG6OZp3X",225531,,225532.0
1124523,368025,True,Tue Oct 24 09:24:13 +0000 2017,@AmazonHelp @149087 please help me,,1124521.0,1124530.0
2376169,685378,True,Wed Nov 15 02:39:24 +0000 2017,I'm so disappointed the box isn't covered with stickers documenting its world travels. https://t.co/YrwP33E9dx,2449425,2376167.0,2376167.0
1262614,190898,True,Thu Oct 26 11:15:02 +0000 2017,@AmazonHelp @2517 @37259 @144151 u should also expose frauds done by companies like @115850 in DNA.,,1262612.0,1260789.0
2939154,138484,True,Wed Nov 29 15:29:44 +0000 2017,@UPSHelp Wait that is NOT? On the truck for delivery?,,2939151.0,2939157.0
