tweet_id,root_id,split,weak_label,created_at
1303308,1303307.0,TRAIN,nan,Sat Oct 28 17:35:31 +0000 2017
1303309,1303307.0,TRAIN,CustomerServiceEscalation,Sat Oct 28 17:40:45 +0000 2017
1303307,1303307.0,TRAIN,CustomerServiceEscalation,Fri Oct 27 00:35:25 +0000 2017
1303310,1303317.0,TRAIN,nan,Fri Oct 27 01:01:00 +0000 2017
1303311,1303317.0,TRAIN,OTHER,Fri Oct 27 02:21:48 +0000 2017
1303314,1303317.0,TRAIN,OTHER,Fri Oct 27 02:31:25 +0000 2017
1303312,1303317.0,TRAIN,AMBIGUOUS,Fri Oct 27 02:28:15 +0000 2017
1303315,1303317.0,TRAIN,nan,Fri Oct 27 02:42:00 +0000 2017
1303313,1303317.0,TRAIN,OTHER,Fri Oct 27 00:42:54 +0000 2017
1303316,1303317.0,TRAIN,AMBIGUOUS,Fri Oct 27 00:34:49 +0000 2017
1303317,1303317.0,TRAIN,AMBIGUOUS,Wed Oct 25 22:36:56 +0000 2017
1302780,1302779.0,TRAIN,nan,Fri Oct 27 01:00:01 +0000 2017
1303318,1302779.0,TRAIN,OTHER,Fri Oct 27 02:38:19 +0000 2017
1303319,1302779.0,TRAIN,nan,Fri Oct 27 02:42:35 +0000 2017
1303615,865701.0,TRAIN,nan,Mon Oct 16 10:14:00 +0000 2017
1303616,865701.0,TRAIN,OTHER,Mon Oct 16 10:15:36 +0000 2017
1303617,865701.0,TRAIN,nan,Mon Oct 16 10:22:53 +0000 2017
865706,865701.0,TRAIN,OTHER,Mon Oct 16 10:06:14 +0000 2017
1303618,839019.0,TRAIN,nan,Mon Oct 16 10:14:00 +0000 2017
1303619,839019.0,TRAIN,CourierFeedback,Mon Oct 16 12:36:14 +0000 2017
1303622,839019.0,TRAIN,nan,Mon Oct 16 12:56:00 +0000 2017
1303623,839019.0,TRAIN,OTHER,Mon Oct 16 12:59:06 +0000 2017
1303620,839019.0,TRAIN,RefundsAndReturns,Mon Oct 16 12:49:18 +0000 2017
1303624,839019.0,TRAIN,nan,Mon Oct 16 13:03:40 +0000 2017
1303625,839019.0,TRAIN,OTHER,Mon Oct 16 13:05:22 +0000 2017
1303626,839019.0,TRAIN,nan,Mon Oct 16 13:42:00 +0000 2017
1303627,839019.0,TRAIN,DamagedOrDefective,Mon Oct 16 13:46:18 +0000 2017
1303628,839019.0,TRAIN,nan,Mon Oct 16 14:20:35 +0000 2017
1303629,839019.0,TRAIN,CustomerServiceEscalation,Mon Oct 16 14:33:32 +0000 2017
1303630,839019.0,TRAIN,nan,Mon Oct 16 14:56:35 +0000 2017
1303631,839019.0,TRAIN,OTHER,Mon Oct 16 14:58:11 +0000 2017
1303632,839019.0,TRAIN,nan,Mon Oct 16 15:19:29 +0000 2017
1303633,839019.0,TRAIN,nan,Mon Oct 16 15:20:33 +0000 2017
1303634,839019.0,TRAIN,OTHER,Mon Oct 16 16:40:58 +0000 2017
1303635,839019.0,TRAIN,CustomerServiceEscalation,Mon Oct 16 16:27:23 +0000 2017
1303636,839019.0,TRAIN,nan,Mon Oct 16 16:47:33 +0000 2017
1303637,839019.0,TRAIN,OTHER,Mon Oct 16 16:49:42 +0000 2017
1303638,839019.0,TRAIN,DigitalServices,Mon Oct 16 16:52:31 +0000 2017
1303640,839019.0,TRAIN,OTHER,Tue Oct 17 06:01:45 +0000 2017
1303641,839019.0,TRAIN,nan,Tue Oct 17 06:23:54 +0000 2017
1303642,839019.0,TRAIN,OTHER,Tue Oct 17 06:25:46 +0000 2017
1303643,839019.0,TRAIN,nan,Tue Oct 17 07:02:00 +0000 2017
1303639,839019.0,TRAIN,nan,Mon Oct 16 17:18:35 +0000 2017
1303644,839019.0,TRAIN,OTHER,Mon Oct 16 17:20:05 +0000 2017
1303645,839019.0,TRAIN,nan,Mon Oct 16 17:42:36 +0000 2017
1303647,839019.0,TRAIN,OTHER,Mon Oct 16 17:43:46 +0000 2017
1303648,839019.0,TRAIN,nan,Mon Oct 16 17:49:05 +0000 2017
1303649,839019.0,TRAIN,DeliveryStatus,Mon Oct 16 17:50:45 +0000 2017
1303650,839019.0,TRAIN,nan,Mon Oct 16 18:16:00 +0000 2017
1303651,839019.0,TRAIN,OTHER,Mon Oct 16 18:17:25 +0000 2017
1303652,839019.0,TRAIN,nan,Mon Oct 16 18:32:32 +0000 2017
1303646,839019.0,TRAIN,nan,Mon Oct 16 17:42:01 +0000 2017
1303621,839019.0,TRAIN,OTHER,Mon Oct 16 10:01:42 +0000 2017
1122283,839019.0,TRAIN,nan,Mon Oct 16 10:00:39 +0000 2017
1303653,1303654.0,TRAIN,nan,Fri Oct 27 01:29:47 +0000 2017
1303654,1303654.0,TRAIN,OTHER,Fri Oct 27 01:22:33 +0000 2017
1303655,1303657.0,TRAIN,nan,Fri Oct 27 01:29:47 +0000 2017
1303656,1303657.0,TRAIN,OTHER,Fri Oct 27 01:37:04 +0000 2017
1303658,1303657.0,TRAIN,nan,Fri Oct 27 01:41:12 +0000 2017
1303660,1303657.0,TRAIN,OTHER,Fri Oct 27 01:45:31 +0000 2017
1303661,1303657.0,TRAIN,nan,Fri Oct 27 01:51:30 +0000 2017
1303659,1303657.0,TRAIN,CourierFeedback,Fri Oct 27 01:41:29 +0000 2017
1303657,1303657.0,TRAIN,DeliveryStatus,Fri Oct 27 01:14:22 +0000 2017
1303662,1303666.0,TRAIN,nan,Fri Oct 27 01:29:00 +0000 2017
1303663,1303666.0,TRAIN,OTHER,Fri Oct 27 01:30:17 +0000 2017
1303664,1303666.0,TRAIN,DeliveryStatus,Fri Oct 27 01:17:34 +0000 2017
1303665,1303666.0,TRAIN,nan,Fri Oct 27 01:16:03 +0000 2017
1303666,1303666.0,TRAIN,OTHER,Fri Oct 27 01:10:19 +0000 2017
1303667,1303669.0,TRAIN,nan,Fri Oct 27 01:28:32 +0000 2017
1303668,1303669.0,TRAIN,OTHER,Fri Oct 27 01:30:05 +0000 2017
1303670,1303669.0,TRAIN,nan,Fri Oct 27 01:33:00 +0000 2017
1303671,1303669.0,TRAIN,OTHER,Fri Oct 27 01:34:42 +0000 2017
1303669,1303669.0,TRAIN,OTHER,Fri Oct 27 01:26:02 +0000 2017
1303672,1303674.0,TRAIN,nan,Mon Oct 16 10:14:00 +0000 2017
1303673,1303674.0,TRAIN,OTHER,Mon Oct 16 10:24:19 +0000 2017
1303675,1303674.0,TRAIN,nan,Mon Oct 16 10:27:00 +0000 2017
1303674,1303674.0,TRAIN,OTHER,Mon Oct 16 10:11:30 +0000 2017
1303676,1303678.0,TRAIN,nan,Fri Oct 27 01:28:01 +0000 2017
1303677,1303678.0,TRAIN,DigitalServices,Fri Oct 27 01:31:37 +0000 2017
1303678,1303678.0,TRAIN,CustomerServiceEscalation,Fri Oct 27 01:26:20 +0000 2017
1303679,1303680.0,TRAIN,nan,Fri Oct 27 01:27:29 +0000 2017
1303680,1303680.0,TRAIN,OTHER,Fri Oct 27 01:05:47 +0000 2017
1303681,1303683.0,TRAIN,nan,Fri Oct 27 01:26:36 +0000 2017
1303682,1303683.0,TRAIN,AMBIGUOUS,Fri Oct 27 01:31:41 +0000 2017
1303684,1303683.0,TRAIN,nan,Fri Oct 27 01:48:30 +0000 2017
1303683,1303683.0,TRAIN,DeliveryStatus,Fri Oct 27 01:17:10 +0000 2017
1303685,1303687.0,TRAIN,nan,Fri Oct 27 01:26:36 +0000 2017
1303686,1303687.0,TRAIN,AMBIGUOUS,Fri Oct 27 01:30:14 +0000 2017
1303688,1303687.0,TRAIN,nan,Fri Oct 27 01:41:43 +0000 2017
1303687,1303687.0,TRAIN,OTHER,Fri Oct 27 01:17:22 +0000 2017
1303689,1303691.0,TRAIN,nan,Fri Oct 27 01:25:31 +0000 2017
1303690,1303691.0,TRAIN,OTHER,Fri Oct 27 01:26:27 +0000 2017
1303691,1303691.0,TRAIN,DigitalServices,Fri Oct 27 01:19:01 +0000 2017
1303692,1303698.0,TRAIN,nan,Fri Oct 27 01:24:34 +0000 2017
1303693,1303698.0,TRAIN,OTHER,Fri Oct 27 20:10:19 +0000 2017
1303694,1303698.0,TRAIN,OTHER,Fri Oct 27 20:08:07 +0000 2017
1303696,1303698.0,TRAIN,nan,Fri Oct 27 20:12:37 +0000 2017
1303695,1303698.0,TRAIN,DeliveryStatus,Fri Oct 27 01:18:10 +0000 2017
1303697,1303698.0,TRAIN,CustomerServiceEscalation,Wed Oct 25 15:50:20 +0000 2017
1303698,1303698.0,TRAIN,DeliveryStatus,Wed Oct 25 13:59:14 +0000 2017
1303699,1303700.0,TRAIN,nan,Fri Oct 27 01:22:36 +0000 2017
1303700,1303700.0,TRAIN,DigitalServices,Fri Oct 27 01:18:59 +0000 2017
1303701,1303703.0,TRAIN,nan,Fri Oct 27 01:21:33 +0000 2017
1303702,1303703.0,TRAIN,OTHER,Fri Oct 27 03:50:36 +0000 2017
1303703,1303703.0,TRAIN,OTHER,Fri Oct 27 00:52:04 +0000 2017
1303704,1280602.0,TRAIN,nan,Fri Oct 27 01:21:33 +0000 2017
1303705,1280602.0,TRAIN,OTHER,Tue Oct 31 02:22:46 +0000 2017
1303706,1280602.0,TRAIN,nan,Tue Oct 31 02:51:00 +0000 2017
1303707,1280602.0,TRAIN,nan,Tue Oct 31 02:50:38 +0000 2017
1280605,1280602.0,TRAIN,DigitalServices,Fri Oct 27 01:12:19 +0000 2017
1303708,1303710.0,TRAIN,nan,Fri Oct 27 01:21:00 +0000 2017
1303709,1303710.0,TRAIN,CourierFeedback,Fri Oct 27 03:00:08 +0000 2017
1303711,1303710.0,TRAIN,nan,Fri Oct 27 03:13:34 +0000 2017
1303710,1303710.0,TRAIN,OTHER,Fri Oct 27 01:04:05 +0000 2017
1303714,1303715.0,TRAIN,nan,Mon Oct 16 10:13:00 +0000 2017
1303715,1303715.0,TRAIN,OTHER,Mon Oct 16 09:48:50 +0000 2017
1303716,1303718.0,TRAIN,nan,Fri Oct 27 01:20:33 +0000 2017
1303717,1303718.0,TRAIN,OTHER,Fri Oct 27 03:35:06 +0000 2017
1303718,1303718.0,TRAIN,AMBIGUOUS,Fri Oct 27 01:04:14 +0000 2017
1303719,1303721.0,TRAIN,nan,Fri Oct 27 01:19:37 +0000 2017
1303720,1303721.0,TRAIN,OTHER,Fri Oct 27 01:36:56 +0000 2017
1303721,1303721.0,TRAIN,OTHER,Fri Oct 27 01:13:41 +0000 2017
1303722,1303723.0,TRAIN,nan,Fri Oct 27 01:19:37 +0000 2017
1303723,1303723.0,TRAIN,OTHER,Fri Oct 27 00:34:54 +0000 2017
1303726,1303732.0,TRAIN,nan,Mon Oct 16 10:12:00 +0000 2017
1303727,1303732.0,TRAIN,OTHER,Mon Oct 16 10:14:43 +0000 2017
1303729,1303732.0,TRAIN,nan,Mon Oct 16 10:30:00 +0000 2017
1303728,1303732.0,TRAIN,OTHER,Mon Oct 16 10:05:24 +0000 2017
1303730,1303732.0,TRAIN,nan,Mon Oct 16 10:03:24 +0000 2017
1303732,1303732.0,TRAIN,AMBIGUOUS,Mon Oct 16 09:57:27 +0000 2017
1303733,1303734.0,TRAIN,nan,Fri Oct 27 01:17:28 +0000 2017
1303734,1303734.0,TRAIN,CustomerServiceEscalation,Fri Oct 27 00:30:36 +0000 2017
1303735,1303736.0,TRAIN,nan,Fri Oct 27 01:16:36 +0000 2017
1303736,1303736.0,TRAIN,OTHER,Fri Oct 27 01:08:55 +0000 2017
1303737,1303739.0,TRAIN,nan,Fri Oct 27 01:16:00 +0000 2017
1303738,1303739.0,TRAIN,CustomerServiceEscalation,Fri Oct 27 01:20:05 +0000 2017
1303739,1303739.0,TRAIN,OTHER,Fri Oct 27 01:09:14 +0000 2017
1303740,1303742.0,TRAIN,nan,Fri Oct 27 01:15:30 +0000 2017
1303741,1303742.0,TRAIN,OTHER,Fri Oct 27 01:18:28 +0000 2017
1303743,1303742.0,TRAIN,nan,Fri Oct 27 01:33:00 +0000 2017
1303745,1303742.0,TRAIN,OTHER,Fri Oct 27 01:44:58 +0000 2017
1303746,1303742.0,TRAIN,nan,Fri Oct 27 02:06:00 +0000 2017
1303744,1303742.0,TRAIN,nan,Fri Oct 27 01:33:00 +0000 2017
1303742,1303742.0,TRAIN,OTHER,Fri Oct 27 01:01:57 +0000 2017
1303747,1303749.0,TRAIN,nan,Mon Oct 16 10:09:00 +0000 2017
1303748,1303749.0,TRAIN,DeliveryStatus,Mon Oct 16 10:15:52 +0000 2017
1303749,1303749.0,TRAIN,DeliveryStatus,Mon Oct 16 10:01:10 +0000 2017
1303765,1303767.0,TRAIN,nan,Mon Oct 16 10:09:00 +0000 2017
1303766,1303767.0,TRAIN,OTHER,Mon Oct 16 10:13:39 +0000 2017
1303768,1303767.0,TRAIN,nan,Mon Oct 16 10:19:56 +0000 2017
1303769,1303767.0,TRAIN,OTHER,Mon Oct 16 10:28:14 +0000 2017
1303770,1303767.0,TRAIN,nan,Mon Oct 16 10:36:00 +0000 2017
1303767,1303767.0,TRAIN,OTHER,Mon Oct 16 10:04:54 +0000 2017
1303771,1303772.0,TRAIN,nan,Mon Oct 16 10:07:23 +0000 2017
1303772,1303772.0,TRAIN,DeliveryStatus,Mon Oct 16 09:42:12 +0000 2017
1303774,1303775.0,TRAIN,nan,Mon Oct 16 10:06:53 +0000 2017
1303775,1303775.0,TRAIN,DeliveryStatus,Mon Oct 16 09:38:43 +0000 2017
1303773,1303772.0,TRAIN,nan,Mon Oct 16 10:06:53 +0000 2017
1303731,1303732.0,TRAIN,OTHER,Mon Oct 16 10:07:27 +0000 2017
1303778,1303732.0,TRAIN,nan,Mon Oct 16 10:18:30 +0000 2017
1303779,1303732.0,TRAIN,OTHER,Mon Oct 16 10:19:18 +0000 2017
1303780,1303781.0,TRAIN,nan,Mon Oct 16 10:03:24 +0000 2017
1303781,1303781.0,TRAIN,AMBIGUOUS,Mon Oct 16 09:44:40 +0000 2017
1303802,1303803.0,TRAIN,nan,Mon Oct 16 10:03:00 +0000 2017
1303803,1303803.0,TRAIN,OTHER,Mon Oct 16 09:46:52 +0000 2017
1303804,1303803.0,TRAIN,nan,Mon Oct 16 10:03:00 +0000 2017
1303809,1303810.0,TRAIN,nan,Mon Oct 16 10:02:26 +0000 2017
1303810,1303810.0,TRAIN,CustomerServiceEscalation,Mon Oct 16 09:37:54 +0000 2017
1303839,1267658.0,TRAIN,nan,Mon Oct 16 10:01:29 +0000 2017
1267659,1267658.0,TRAIN,OTHER,Mon Oct 16 09:36:52 +0000 2017
1303847,1048118.0,TRAIN,nan,Mon Oct 16 10:01:00 +0000 2017
1303848,1048118.0,TRAIN,OTHER,Mon Oct 16 10:06:53 +0000 2017
1303849,1048118.0,TRAIN,nan,Mon Oct 16 10:18:30 +0000 2017
1303850,1048118.0,TRAIN,OTHER,Mon Oct 16 10:28:12 +0000 2017
1048120,1048118.0,TRAIN,RefundsAndReturns,Mon Oct 16 09:46:10 +0000 2017
1303851,1303853.0,TRAIN,nan,Mon Oct 16 09:59:31 +0000 2017
1303852,1303853.0,TRAIN,RefundsAndReturns,Mon Oct 16 09:40:59 +0000 2017
1303853,1303853.0,TRAIN,OTHER,Mon Oct 16 09:40:33 +0000 2017
1304197,1304205.0,TRAIN,nan,Fri Oct 27 01:42:01 +0000 2017
1304198,1304205.0,TRAIN,OTHER,Fri Oct 27 01:57:28 +0000 2017
1304200,1304205.0,TRAIN,nan,Fri Oct 27 02:07:32 +0000 2017
1304201,1304205.0,TRAIN,OTHER,Fri Oct 27 02:26:31 +0000 2017
1304199,1304205.0,TRAIN,CourierFeedback,Fri Oct 27 01:36:49 +0000 2017
1304202,1304205.0,TRAIN,nan,Fri Oct 27 01:36:32 +0000 2017
1304203,1304205.0,TRAIN,OTHER,Fri Oct 27 01:33:02 +0000 2017
1304204,1304205.0,TRAIN,nan,Fri Oct 27 01:32:29 +0000 2017
1304205,1304205.0,TRAIN,OTHER,Fri Oct 27 01:29:38 +0000 2017
1304206,1304207.0,TRAIN,nan,Fri Oct 27 01:41:47 +0000 2017
1304207,1304207.0,TRAIN,DamagedOrDefective,Fri Oct 27 01:36:18 +0000 2017
1304208,1304209.0,TRAIN,nan,Fri Oct 27 01:41:44 +0000 2017
1304209,1304209.0,TRAIN,OTHER,Fri Oct 27 01:21:49 +0000 2017
1304210,1304212.0,TRAIN,nan,Fri Oct 27 01:39:00 +0000 2017
1304211,1304212.0,TRAIN,OTHER,Fri Oct 27 01:43:52 +0000 2017
1304212,1304212.0,TRAIN,OTHER,Fri Oct 27 01:37:17 +0000 2017
1304214,1304215.0,TRAIN,nan,Fri Oct 27 01:38:28 +0000 2017
1304215,1304215.0,TRAIN,DeliveryStatus,Fri Oct 27 01:27:39 +0000 2017
382249,382248.0,TRAIN,nan,Fri Oct 27 01:38:27 +0000 2017
1304217,1304218.0,TRAIN,nan,Fri Oct 27 01:38:00 +0000 2017
1304218,1304218.0,TRAIN,AMBIGUOUS,Fri Oct 27 01:33:39 +0000 2017
382250,382248.0,TRAIN,nan,Fri Oct 27 01:38:00 +0000 2017
1304216,1304215.0,TRAIN,nan,Fri Oct 27 01:38:00 +0000 2017
382251,382248.0,TRAIN,nan,Fri Oct 27 01:37:41 +0000 2017
1304224,1304226.0,TRAIN,nan,Fri Oct 27 01:35:29 +0000 2017
1304225,1304226.0,TRAIN,DamagedOrDefective,Fri Oct 27 01:52:44 +0000 2017
1304226,1304226.0,TRAIN,DigitalServices,Fri Oct 27 00:26:11 +0000 2017
1304227,1304229.0,TRAIN,nan,Fri Oct 27 01:34:00 +0000 2017
1304228,1304229.0,TRAIN,OTHER,Mon Oct 30 00:06:25 +0000 2017
1304230,1304229.0,TRAIN,nan,Mon Oct 30 00:26:00 +0000 2017
1304231,1304229.0,TRAIN,DigitalServices,Tue Oct 31 05:05:43 +0000 2017
1304233,1304229.0,TRAIN,nan,Tue Oct 31 05:10:00 +0000 2017
1304234,1304229.0,TRAIN,DigitalServices,Tue Oct 31 06:06:45 +0000 2017
1304237,1304229.0,TRAIN,nan,Tue Oct 31 06:41:00 +0000 2017
1304235,1304229.0,TRAIN,OTHER,Tue Oct 31 06:08:19 +0000 2017
1304236,1304229.0,TRAIN,OTHER,Tue Oct 31 06:08:05 +0000 2017
1304232,1304229.0,TRAIN,DigitalServices,Tue Oct 31 05:05:20 +0000 2017
1304229,1304229.0,TRAIN,DigitalServices,Fri Oct 27 01:06:26 +0000 2017
1304238,1304239.0,TRAIN,nan,Fri Oct 27 01:32:00 +0000 2017
1304239,1304239.0,TRAIN,OTHER,Fri Oct 27 00:37:28 +0000 2017
1304628,1304629.0,TRAIN,nan,Fri Oct 27 01:59:56 +0000 2017
1304629,1304629.0,TRAIN,OTHER,Fri Oct 27 01:43:14 +0000 2017
1304630,1304631.0,TRAIN,nan,Fri Oct 27 01:58:55 +0000 2017
1304631,1304631.0,TRAIN,DigitalServices,Fri Oct 27 01:38:40 +0000 2017
1304632,1304634.0,TRAIN,nan,Fri Oct 27 01:58:50 +0000 2017
1304633,1304634.0,TRAIN,OTHER,Fri Oct 27 01:54:02 +0000 2017
1304634,1304634.0,TRAIN,DigitalServices,Fri Oct 27 01:53:24 +0000 2017
1304635,1304638.0,TRAIN,nan,Fri Oct 27 01:58:50 +0000 2017
1304636,1304638.0,TRAIN,OTHER,Fri Oct 27 01:55:27 +0000 2017
1304637,1304638.0,TRAIN,nan,Fri Oct 27 01:53:29 +0000 2017
1304638,1304638.0,TRAIN,OTHER,Fri Oct 27 01:42:10 +0000 2017
1304639,1304641.0,TRAIN,nan,Fri Oct 27 01:58:32 +0000 2017
1304640,1304641.0,TRAIN,CourierFeedback,Fri Oct 27 02:31:52 +0000 2017
1304642,1304641.0,TRAIN,nan,Fri Oct 27 02:48:33 +0000 2017
1304641,1304641.0,TRAIN,DeliveryStatus,Fri Oct 27 01:56:35 +0000 2017
1304647,1304649.0,TRAIN,nan,Fri Oct 27 01:56:00 +0000 2017
1304648,1304649.0,TRAIN,OTHER,Fri Oct 27 01:53:54 +0000 2017
1304649,1304649.0,TRAIN,nan,Fri Oct 27 01:34:28 +0000 2017
1304654,1304656.0,TRAIN,nan,Fri Oct 27 01:54:01 +0000 2017
1304655,1304656.0,TRAIN,AMBIGUOUS,Fri Oct 27 01:57:48 +0000 2017
1304657,1304656.0,TRAIN,nan,Fri Oct 27 02:19:29 +0000 2017
1304656,1304656.0,TRAIN,AMBIGUOUS,Fri Oct 27 01:50:24 +0000 2017
1304658,1304662.0,TRAIN,nan,Fri Oct 27 01:54:01 +0000 2017
1304659,1304662.0,TRAIN,OTHER,Fri Oct 27 01:43:01 +0000 2017
1304660,1304662.0,TRAIN,nan,Fri Oct 27 01:39:55 +0000 2017
1304667,1304669.0,TRAIN,nan,Fri Oct 27 01:53:29 +0000 2017
1304668,1304669.0,TRAIN,DigitalServices,Fri Oct 27 01:56:58 +0000 2017
1304670,1304669.0,TRAIN,nan,Fri Oct 27 02:06:32 +0000 2017
1304669,1304669.0,TRAIN,OTHER,Fri Oct 27 01:42:20 +0000 2017
1304671,1304672.0,TRAIN,nan,Fri Oct 27 01:53:00 +0000 2017
1304672,1304672.0,TRAIN,OTHER,Fri Oct 27 01:24:20 +0000 2017
1304673,1304675.0,TRAIN,nan,Fri Oct 27 01:52:01 +0000 2017
1304674,1304675.0,TRAIN,OTHER,Fri Oct 27 01:53:16 +0000 2017
1304676,1304675.0,TRAIN,nan,Fri Oct 27 02:02:27 +0000 2017
1304677,1304675.0,TRAIN,OTHER,Fri Oct 27 02:06:16 +0000 2017
1304678,1304675.0,TRAIN,nan,Fri Oct 27 02:20:07 +0000 2017
1304675,1304675.0,TRAIN,OTHER,Fri Oct 27 01:21:22 +0000 2017
1304679,1304681.0,TRAIN,nan,Fri Oct 27 01:51:00 +0000 2017
1304680,1304681.0,TRAIN,OTHER,Fri Oct 27 01:52:56 +0000 2017
1304682,1304681.0,TRAIN,nan,Fri Oct 27 02:13:25 +0000 2017
1304684,1304681.0,TRAIN,OTHER,Fri Oct 27 02:28:55 +0000 2017
1304685,1304681.0,TRAIN,nan,Fri Oct 27 02:53:27 +0000 2017
1304683,1304681.0,TRAIN,DeliveryStatus,Fri Oct 27 12:38:27 +0000 2017
1304681,1304681.0,TRAIN,OTHER,Fri Oct 27 00:55:25 +0000 2017
1304686,1304687.0,TRAIN,nan,Fri Oct 27 01:50:35 +0000 2017
1304687,1304687.0,TRAIN,CustomerServiceEscalation,Fri Oct 27 01:44:22 +0000 2017
1304691,1304693.0,TRAIN,nan,Fri Oct 27 01:49:00 +0000 2017
1304692,1304693.0,TRAIN,OTHER,Fri Oct 27 02:00:00 +0000 2017
1304694,1304693.0,TRAIN,nan,Fri Oct 27 02:02:27 +0000 2017
1304693,1304693.0,TRAIN,OTHER,Fri Oct 27 01:41:55 +0000 2017
1304695,1304696.0,TRAIN,nan,Fri Oct 27 01:48:01 +0000 2017
1304696,1304696.0,TRAIN,OTHER,Fri Oct 27 01:16:42 +0000 2017
1304697,1304212.0,TRAIN,nan,Fri Oct 27 01:47:37 +0000 2017
1304213,1304212.0,TRAIN,AMBIGUOUS,Fri Oct 27 01:41:51 +0000 2017
1304698,1304212.0,TRAIN,nan,Fri Oct 27 01:47:37 +0000 2017
1304699,1304700.0,TRAIN,nan,Fri Oct 27 01:46:00 +0000 2017
1304700,1304700.0,TRAIN,DeliveryStatus,Fri Oct 27 01:34:56 +0000 2017
1305145,1305147.0,TRAIN,nan,Fri Oct 27 02:14:30 +0000 2017
1305146,1305147.0,TRAIN,OTHER,Fri Oct 27 22:07:50 +0000 2017
1305147,1305147.0,TRAIN,OTHER,Fri Oct 27 02:00:33 +0000 2017
1305165,1301803.0,TRAIN,nan,Fri Oct 27 02:09:00 +0000 2017
1301805,1301803.0,TRAIN,OTHER,Fri Oct 27 01:56:37 +0000 2017
1298963,1298962.0,TRAIN,nan,Fri Oct 27 02:07:02 +0000 2017
1305166,1298962.0,TRAIN,OTHER,Fri Oct 27 03:43:23 +0000 2017
1305167,1298962.0,TRAIN,nan,Fri Oct 27 03:50:18 +0000 2017
1305168,1298962.0,TRAIN,OTHER,Fri Oct 27 04:25:25 +0000 2017
1305169,1298962.0,TRAIN,nan,Fri Oct 27 04:28:30 +0000 2017
1305172,1305173.0,TRAIN,nan,Fri Oct 27 02:05:38 +0000 2017
1305173,1305173.0,TRAIN,OTHER,Fri Oct 27 01:30:57 +0000 2017
1305176,1305178.0,TRAIN,nan,Fri Oct 27 02:04:34 +0000 2017
1305177,1305178.0,TRAIN,OTHER,Fri Oct 27 02:06:10 +0000 2017
1305178,1305178.0,TRAIN,OTHER,Fri Oct 27 01:59:37 +0000 2017
1305179,1305180.0,TRAIN,nan,Fri Oct 27 02:04:34 +0000 2017
1305180,1305180.0,TRAIN,OTHER,Fri Oct 27 01:38:25 +0000 2017
1305181,1305183.0,TRAIN,nan,Fri Oct 27 02:04:03 +0000 2017
1305182,1305183.0,TRAIN,OTHER,Fri Oct 27 02:41:58 +0000 2017
1305184,1305183.0,TRAIN,nan,Fri Oct 27 02:52:03 +0000 2017
1305183,1305183.0,TRAIN,AMBIGUOUS,Fri Oct 27 02:00:25 +0000 2017
1305185,1305187.0,TRAIN,nan,Fri Oct 27 02:03:00 +0000 2017
1305186,1305187.0,TRAIN,DeliveryStatus,Fri Oct 27 02:09:44 +0000 2017
1305188,1305187.0,TRAIN,nan,Fri Oct 27 02:17:27 +0000 2017
1305189,1305187.0,TRAIN,CourierFeedback,Fri Oct 27 02:30:15 +0000 2017
1305190,1305187.0,TRAIN,nan,Fri Oct 27 02:47:00 +0000 2017
1305187,1305187.0,TRAIN,RefundsAndReturns,Fri Oct 27 01:56:47 +0000 2017
1305191,1305193.0,TRAIN,nan,Fri Oct 27 02:00:53 +0000 2017
1305192,1305193.0,TRAIN,AMBIGUOUS,Fri Oct 27 02:41:21 +0000 2017
1305193,1305193.0,TRAIN,CustomerServiceEscalation,Fri Oct 27 01:41:21 +0000 2017
1305506,1305509.0,TRAIN,nan,Tue Oct 17 22:45:01 +0000 2017
1305507,1305509.0,TRAIN,OTHER,Tue Oct 17 15:11:37 +0000 2017
1305508,1305509.0,TRAIN,nan,Tue Oct 17 11:44:36 +0000 2017
1305509,1305509.0,TRAIN,OTHER,Tue Oct 17 11:28:05 +0000 2017
1305531,1305532.0,TRAIN,nan,Mon Oct 16 10:29:00 +0000 2017
1305532,1305532.0,TRAIN,OTHER,Mon Oct 16 10:17:48 +0000 2017
1305533,1305535.0,TRAIN,nan,Mon Oct 16 10:28:00 +0000 2017
1305534,1305535.0,TRAIN,OTHER,Mon Oct 16 10:42:43 +0000 2017
1305536,1305535.0,TRAIN,nan,Mon Oct 16 10:53:00 +0000 2017
1305535,1305535.0,TRAIN,OTHER,Mon Oct 16 10:12:22 +0000 2017
1305537,1305538.0,TRAIN,nan,Mon Oct 16 10:27:00 +0000 2017
1305538,1305538.0,TRAIN,DigitalServices,Mon Oct 16 10:12:35 +0000 2017
1305539,1305540.0,TRAIN,nan,Mon Oct 16 10:26:28 +0000 2017
1305540,1305540.0,TRAIN,DeliveryStatus,Mon Oct 16 10:01:11 +0000 2017
1305551,1305552.0,TRAIN,nan,Mon Oct 16 10:25:57 +0000 2017
1305552,1305552.0,TRAIN,OTHER,Mon Oct 16 10:09:55 +0000 2017
1305554,1305552.0,TRAIN,nan,Mon Oct 16 10:25:57 +0000 2017
1305561,1305562.0,TRAIN,nan,Fri Oct 27 02:28:30 +0000 2017
1305562,1305562.0,TRAIN,DeliveryStatus,Fri Oct 27 02:17:03 +0000 2017
1305567,1305569.0,TRAIN,nan,Fri Oct 27 02:26:29 +0000 2017
1305568,1305569.0,TRAIN,RefundsAndReturns,Fri Oct 27 02:29:33 +0000 2017
